source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020200114508,"4족 금속 원소-함유 화합물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조 방법",C07F 7/00|C23C 16/40|C23C 16/18|C23C 16/455,2020-09-08,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020200114508,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200114508&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200139178,조립형 학습 교구,G09B 1/02|G09B 5/02|A61B 5/11|A61B 5/00,2020-10-26,등록,등록,찬솔사회적협동조합,1,BACKWARD_CITATION_ESTIMATED,1020200139178,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200139178&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200149843,"희토류 전구체, 이의 제조방법 및 이를 이용하여 박막을 형성하는 방법",C07F 7/08|C07F 5/00|C07F 19/00|C23C 16/40|C23C 16/455,2020-11-11,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020200149843,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200149843&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200154689,"양자점의 제조방법, 및 이에 의해 제조된 양자점",C09K 11/02|C09K 11/88|B82Y 40/00|B82Y 20/00,2020-11-18,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020200154689,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200154689&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200159291,소독수 제조장치 및 방법,B01F 23/40|B01F 35/71|B01F 35/00|C02F 1/50|B01F 25/00|B01D 3/00,2020-11-24,등록,등록,찬솔사회적협동조합,1,BACKWARD_CITATION_ESTIMATED,1020200159291,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200159291&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200162443,패브릭 텐션 장치,E06B 9/42|E06B 9/60,2020-11-27,등록,등록,(주)한솔아이엠비|다이텍연구원,1,BACKWARD_CITATION_ESTIMATED,1020200162443,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200162443&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200165238,잉크젯 전사용지 및 그 제조방법,B41M 5/52,2020-12-01,등록,등록,한솔제지 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200165238,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200165238&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200179319,"신규 화합물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법",C07F 15/06|C23C 16/40|C23C 16/455,2020-12-21,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020200179319,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200179319&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200180564,이차전지용 음극 슬러리 조성물,H01M 4/133|H01M 4/62|H01M 4/1393|H01M 10/0525,2020-12-22,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020200180564,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200180564&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200187868,클린룸 설치용 밴드형 파이프 고정기구,F16L 3/04|F16L 3/24,2020-12-30,등록,등록,주식회사 한솔세미텍,1,BACKWARD_CITATION_ESTIMATED,1020200187868,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200187868&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210001692,"양자점 조성물, 이를 포함하는 컬러필터 및 화상표시장치",C09K 11/02|G02B 5/20|G02F 1/1335|C08F 2/44|C08F 220/56|C08F 220/18|C08K 9/04|C08K 5/37|C08J 5/18,2021-01-06,등록,등록,주식회사 한솔케미칼|삼성디스플레이 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210001692,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210001692&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210001993,스크래치 방지형 파우치 제조장치,B31B 70/02|B31B 70/14|B31B 70/62|B65D 75/04,2021-01-07,등록,등록,(주)한솔오토팩,1,BACKWARD_CITATION_ESTIMATED,1020210001993,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210001993&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210004363,UV LED가 결합된 전기포트,A47J 27/21|A61L 2/10,2021-01-13,등록,등록,주한솔,1,BACKWARD_CITATION_ESTIMATED,1020210004363,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210004363&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210011711,"무용매형 양자점 조성물, 그 제조방법, 및 이를 포함하는 경화막, 컬러필터 및 디스플레이 장치",C09K 11/02|C09K 11/70|C09K 11/88|C09K 11/56|C07C 323/22,2021-01-27,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210011711,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210011711&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210032671,에어컨의 필터 살균 장치,F24F 1/0071|F24F 8/90|F24F 8/22|F24F 8/167|F24F 11/70|F24F 11/61|B08B 1/00,2021-03-12,등록,등록,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020210032671,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210032671&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210038421,자동차 정비용 이동식 리프트,B66F 7/28|B66F 7/06,2021-03-25,등록,등록,주식회사 한솔엔지니어링,1,BACKWARD_CITATION_ESTIMATED,1020210038421,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210038421&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210042339,끼움 고정식 전자부품,H05K 3/34,2021-03-31,등록,등록,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020210042339,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210042339&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210047159,이차전지 분리막 코팅용 바인더 및 이를 포함하는 이차전지,H01M 50/449|H01M 50/414|H01M 50/451,2021-04-12,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210047159,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210047159&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210049266,유리 타일 조립체의 제조 방법,B32B 37/12|B32B 17/06|B32B 38/00|E04F 13/14,2021-04-15,등록,등록,한솔접합유리 주식회사|주식회사 베르베르 월드와이드,1,BACKWARD_CITATION_ESTIMATED,1020210049266,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210049266&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210068912,다축 토네이도 화염 연출기 및 이를 포함하는 무대장치 제어 시스템,A63J 5/02|F23D 14/58|F23D 14/30,2021-05-28,등록,등록,(주)한솔에프엑스,1,BACKWARD_CITATION_ESTIMATED,1020210068912,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210068912&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210072719,유기 금속 화합물 제조방법 및 이를 이용하여 박막을 형성하는 방법,C07F 5/00|C23C 16/40|C23C 16/455,2021-06-04,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210072719,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210072719&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210079487,탈부착이 용이한 블라인드,E06B 9/42|E06B 9/56,2021-06-18,등록,등록,(주)한솔아이엠비|다이텍연구원,1,BACKWARD_CITATION_ESTIMATED,1020210079487,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210079487&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210079783,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",H01M 4/36|H01M 4/48|H01M 4/485|H01M 4/62|H01M 4/587|H01M 10/052|H01M 4/02,2021-06-21,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210079783,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210079783&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210082918,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",H01M 4/36|H01M 4/38|H01M 4/48|H01M 4/58|H01M 4/583|H01M 4/62|H01M 4/587|H01M 10/052|C01B 33/06,2021-06-25,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210082918,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210082918&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210082927,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",H01M 4/36|H01M 4/38|H01M 4/48|H01M 4/58|H01M 4/583|H01M 4/587|H01M 4/62|H01M 10/052|C01B 33/02,2021-06-25,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210082927,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210082927&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210084505,공중합체 분산제 및 이를 이용한 분산액,C08F 220/28|C08F 220/30|C08L 33/14|C08L 53/00|C08K 3/04|H01M 4/62|H01M 4/139,2021-06-29,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210084505,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210084505&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210088581,"방열 복합체 조성물, 상기 조성물을 이용하는 방열 복합체 및 그 제조방법",C09K 5/08|C08K 3/04|C08K 3/38|C08K 9/12|C08L 63/00|C08L 91/06,2021-07-06,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210088581,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210088581&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210088688,고밀도 방열 복합체의 제조방법 및 이로부터 제조된 방열 복합체,C09K 5/08|C08L 63/00|C08L 91/04|C08J 3/24|C08K 3/04|C08K 3/38|C08K 9/12,2021-07-06,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210088688,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210088688&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210091939,양자점 복합 입자 및 그 제조방법,C09K 11/02|C09K 11/54|C09K 11/64|C08L 101/00|C08L 23/08|C08K 3/013|C08J 3/20,2021-07-14,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210091939,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210091939&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210092992,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",H01M 4/36|H01M 4/38|H01M 4/48|H01M 4/587|H01M 4/62|H01M 10/052,2021-07-15,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210092992,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210092992&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210099936,버스를 활용한 광고 설계 방법 그 시스템,G06Q 30/02,2021-07-29,등록,등록,주식회사 한솔애드|장동대,1,BACKWARD_CITATION_ESTIMATED,1020210099936,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210099936&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210100882,폴리아마이드이미드 바니쉬 제조방법 및 이로부터 얻어진 필름,C08G 73/14|C08G 73/10|C09D 179/08|C08J 5/18,2021-07-30,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210100882,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210100882&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210101142,"음극 활물질 조성물, 그의 제조방법 및 이를 포함하는 리튬 이차전지",H01M 4/36|H01M 4/48|H01M 4/38|H01M 4/58|H01M 4/62|H01M 4/587|H01M 10/052|H01M 4/02,2021-08-02,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210101142,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210101142&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210102309,초연질 습기경화형 내수코팅제 조성물 및 이를 포함하는 초연질 습기경화형 내수코팅제,C09D 5/16|C09D 183/04|C09D 7/40|C08K 3/011|C08L 83/06,2021-08-04,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210102309,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210102309&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210104174,"무용매형 양자점 조성물, 그 제조방법, 및 이를 포함하는 경화막, 컬러필터 및 디스플레이 장치",C09K 11/02|C09K 11/54|C09K 11/55|C09K 11/60|C07C 323/22,2021-08-06,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210104174,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210104174&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210114738,양자점 함유 경화성 조성물 및 이를 이용한 양자점 광학 시트,C09K 11/02|C09K 11/62|G03F 7/105,2021-08-30,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210114738,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210114738&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210114740,"Out-gas의 배출이 감소된 양자점의 개질방법, 그 양자점, 및 이를 포함하는 조성물, 경화막, 컬러필터 및 디스플레이 장치",C09K 11/02|C09K 11/56|C09K 11/55|C07C 323/22,2021-08-30,등록,등록,주식회사 한솔케미칼|삼성디스플레이 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210114740,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210114740&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210122487,엘리베이터용 살균 소독 장치,A61L 2/22|A61L 2/18|A61L 2/24|A61L 2/26,2021-09-14,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020210122487,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210122487&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210126636,두부 각설기 장치,B26D 3/18|B26D 1/08|B26D 7/06,2021-09-24,등록,등록,(주)한솔기계,1,BACKWARD_CITATION_ESTIMATED,1020210126636,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210126636&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210127777,하이브리드 경화형 조성물 및 이를 이용한 경화 코팅층,C08F 290/06|C08F 220/28|C08F 222/10|C09D 4/00,2021-09-28,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210127777,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210127777&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210128262,"무용매형 양자점 조성물, 그 제조방법, 및 이를 포함하는 경화막, 컬러필터 및 디스플레이 장치",C09K 11/02|C09K 11/54|C09K 11/60|C07C 323/22,2021-09-28,등록,등록,주식회사 한솔케미칼|삼성디스플레이 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210128262,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210128262&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210128913,분리막용 공중합체 및 이를 포함하는 이차전지,C08F 216/06|C08F 218/08|C08F 220/06|C08F 220/10|C08L 29/04|C08L 53/00|C08J 5/22,2021-09-29,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210128913,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210128913&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210131555,"5족 금속 화합물, 이를 포함하는 증착용 전구체 조성물 및 이를 이용하여 박막을 형성하는 방법",C07F 9/00|C07F 17/00|C23C 16/18|C23C 16/40|C23C 16/455,2021-10-05,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210131555,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210131555&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210132304,전해 커패시터 케이스 및 이를 포함하는 전해 커패시터 장치,H01G 9/08,2021-10-06,등록,등록,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020210132304,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210132304&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210137117,분리막용 공중합체 및 이를 포함하는 이차전지,C08F 220/14|C08F 297/02|C08F 220/44|C08F 220/56|C08F 220/06|C08L 55/00|C08K 3/013|H01M 50/42|H01M 50/446,2021-10-15,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210137117,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210137117&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210142451,분리막용 공중합체 및 이를 포함하는 이차전지,C08F 220/56|C08F 220/06|C08F 220/44|C08F 220/28|C08L 33/26|C08K 3/013|H01M 50/446|H01M 50/449|H01M 50/414,2021-10-25,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210142451,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210142451&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210161882,자동차용 헤드 라이너 후부 장착용 브래킷,B60R 13/02|B60R 11/00,2021-11-23,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020210161882,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210161882&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210166725,선루프를 갖춘 자동차용 헤드 라이너에 장착되는 오프닝 브래킷,B60R 13/02|B60J 7/043,2021-11-29,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020210166725,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210166725&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210170890,안료를 포함하는 저경도 자외선 경화형 수지조성물,C08F 290/06|C08F 220/18|C08F 2/50|C08F 2/44,2021-12-02,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210170890,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210170890&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210173794,저장안정성이 우수한 안료 함유형 광 습기 경화성 수지조성물,C08F 290/06|C08F 220/18|C08F 2/50|C08F 2/44|C08L 75/04,2021-12-07,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210173794,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210173794&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210174274,설비 제어 특성 로그 데이터와 에너지 소비패턴 모델을 활용한 인공지능 기반의 이상 탐지 방법 및 장치,G05B 23/02|G05B 19/418,2021-12-07,등록,등록,한솔코에버 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020210174274,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210174274&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
